index,input,reference_output,model_output,score_type,item_score,normalized_prediction,endpoint_latency_ms
767,"Hamwe na ũguo, menya atĩ mĩnungo nĩĩgucagĩrĩria nduuba na nyamũ ingĩ cia gĩthaka, kwoguo geria ndũgakuue kana ũruge irio iranunga na ũige kambĩ ĩrĩ theru.","In addition, be aware that odors attract bears and other wildlife, so avoid carrying or cooking odorous foods and keep a clean camp.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.4367816091954022,,13622.31
768,Apia nĩguo mũciĩ mũnene wa Samoa. Itũũra rĩu rĩrĩ gĩcigĩrĩra-inĩ kĩa Upolu na rĩrĩ na mũigana wa andũ ũnyihĩire ngiri mĩrongo ĩna hanini .,"Apia is the capital of Samoa. The town is on the island of Upolu and has a population of just under 40,000.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.27731558513588467,,13560.04
769,Apia rĩambĩrĩirio mĩaka-inĩ ya ngiri ĩmwe na magana manana ma mĩrongo ĩtano na rĩkoretwo rĩrĩ mũciĩ mũnene ũrĩa ũĩkaine kĩ-watho wa Samoa kuuma mwaka-inĩ wa ngiri ĩmwe na magana keenda ma mĩrongo ĩtano na keenda.,Apia was founded in the 1850s and has been the official capital of Samoa since 1959.,.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,0.3132832080200501,,13643.7
770,"Gĩcukĩro-inĩ kĩu nĩho haarĩ ndũgamano yũĩkaine ya maaĩ-inĩ mwaka-inĩ wa ngiri ĩmwe na magana manana ma mĩrongo ĩnana na keenda hĩndĩ ĩrĩa meeri nene mũgwanja cia Germany, US, na Britain ciaregire kwehera kuuma gĩcukĩro-inĩ kĩu.","The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.2731481481481481,,13436.69
771,"Meeri icio ciothe nĩ ciarikĩirio, o tiga Meeri ĩmwe ya Britain. Hakuhĩ mĩoyo magana meerĩ ya andũ a America na Germany nĩ yorire.","All the ships were sunk, except for one British cruiser. Nearly 200 American and German lives were lost.",.. Meeri ĩmwe ya Britain nĩ ciarikĩirio.,sentence ChrF,8.554750828617609,,851.38
772,"Hĩndĩ ya nguucanio ya kũrũĩra wĩyathi yatabanĩtio nĩ gĩkundi kĩa Mau, mũcemanio wa thaayũ itũũra-inĩ nĩ wacũngĩrĩire kũũragwo kwa Mũkaburũ Mũnene Tamasese Lealofi III.","During the struggle for independence organised by the Mau movement, a peaceful gathering in the town resulted in the killing of the paramount chief Tupua Tamasese Lealofi III.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,0.8844339622641509,,13443.44
773,"Nĩkũrĩ icũa nyingĩ, nĩũndũ wa Aukland gũtaganĩria harbour igĩrĩ. Iria ciũĩkaine mũno ciĩ matũrainĩ matatũ.","There are many beaches, due to Auckland's straddling of two harbours. The most popular ones are in three areas.",.. <br><br>,sentence ChrF,1.3089005235602091,,590.7
774,Icũa cia North Shore (thĩ-inĩ wa district ya North Harbour) cĩa irianĩ rĩa Pacific na ciĩbangĩte kuuma Long Bay rũgongo wa Devonport mwena wa mũhuro.,North Shore beaches (in North Harbour district) are on the Pacific Ocean and stretch from Long Bay in the north to Devonport in the south.,.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.6385767790262173,,13422.5
775,"Ciothe Nĩ ta icũa cia mĩthanga na gũthambĩra nĩgwĩtĩkĩrie, na nyingĩ nĩcirĩ ciĩruru cia mĩtĩ ya pohutukawa.","They are almost all sandy beaches with safe swimming, and most have shade provided by pohutukawa trees.","., Kikuyu sentence: Nĩ kwĩrĩ na mĩthanga ya kũgucia, na nĩ kwĩrĩ na mĩthanga ya kũgucia.",sentence ChrF,10.118862249667092,,1740.26
776,"Icũa cia Tamaki Drive ciĩ thĩ-inĩ wa Waitemata Harbour, ĩrĩa ĩrĩ thĩ-inĩ wa icegerera cĩa Mission Bay na St Heliers thĩ-inĩ wa Central Aukland.","Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.","., Kikuyu sentence: Nĩ ũndũ wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũ",sentence ChrF,5.081257588433092,,13439.41
777,Icũa ici rĩmwe nĩikoragwo na andũ aingĩ a nyũmba na ĩna mĩthemba mĩega ya duka ciĩbangite icũainĩ. No wĩthambĩrĩ gotarĩ gaja.,These are sometimes-crowded family beaches with a good range of shops lining the shore. Swimming is safe.,.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,0.9531590413943355,,13415.65
778,"Njoohi ĩrĩa nene ya kũu nĩ ‘Number One’, ti njoohi nditũ, no ĩndĩ nĩ ĩkenagia na ĩgacanjamũra. Njoohi ĩrĩa ĩngĩ ya kũu ĩĩtagwo “Manta”.","The main local beer is 'Number One', it is not a complex beer, but pleasant and refreshing. The other local beer is called ""Manta"".","., <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b",sentence ChrF,1.695736434108527,,13437.85
779,"Kwĩ na ndibei nyingĩ cia Kĩ-Faranja ingĩnyuuo, no ndibei cia New Zealand na Australia no ciyiũkio wega makĩria.","There are many French wines to be had, but the New Zealand and Australian wines might travel better.",".. Kikuyu sentence: Nĩ ũndũ wa kũrega na kũrega, nĩ ũndũ wa kũrega na kũrega.",sentence ChrF,11.216671731578094,,1582.4
780,"Maaĩ ma mũberethi ma kũndũ kũu nĩ mega biũ ma kũnyuuo, no ĩndĩ maaĩ ma cuuba nĩmonekaga ũhũthũ ũngĩkorwo nĩũgwĩtigĩra.","The local tap water is perfectly safe to drink, but bottled water is easy to find if you are fearful.","., Kikuyu sentence: Maaĩ ma mũberethi ma kũũnyuuo nĩ mega biũ ma kũnyuuo nĩmonekaga ũhũthũ ũngĩkorwo nĩgwĩtigĩra.",sentence ChrF,10.599907205572217,,2264.51
781,"Maaĩ ma mũberethi ma kũndũ kũu nĩ mega biũ ma kũnyuuo, no ĩndĩ maaĩ ma cuuba nĩmonekaga ũhũthũ ũngĩkorwo nĩũgwĩtigĩra.","For Australians, the idea of 'flat white' coffee is foreign. A short black is 'espresso', cappuccino comes heaped high with cream (not froth), and tea is served without milk.","., Kikuyu sentence: Maaĩ ma mũberethi ma kũũnyuuo nĩ mega biũ ma kũnyuuo nĩmonekaga ũhũthũ ũngĩkorwo nĩgwĩtigĩra.",sentence ChrF,8.699971822472392,,2249.88
782,Chocolate hiũ ĩkoragwo ĩkinyanĩirie ikĩro cia kĩ-Belgiam. Maaĩ ma matunda namo makoragwo marĩ ma goro no nĩ mega mũno.,The hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.,.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.0802469135802468,,13622.75
783,"Thabarĩ nyingĩ cia gũthiĩ kũrĩ mũtambũrũko wa mahiga ũtũũgĩrĩte kuuma maaĩ-inĩ cithiagwo kuuma kĩambĩrĩria nginya mũico wa mwaka, na nguraro ciumanĩte na ũndũ o wothe wa maũndũ maya ma kwĩheana gũthiĩ kũrĩ mũtambũrũko wa mahiga ũtũũgĩrĩte kuuma maaĩ-inĩ itionekaga mũno.","Many trips to the reef are made all year around, and injuries due to any of these causes on the reef are rare.",".. Kikuyu sentence: Thabarĩ nyingĩ cia gũthiĩ kũrĩ mũtambũrũko wa mahiga ũtũũgĩrĩte kuuma maaĩ-inĩ cithiagwo kuuma kĩambĩrĩria nginya mũico wa mwaka, na nguraro ciumanĩte na ũndũ o wothe wa maũndũ maya ma kwĩheana gũthiĩ kũrĩ mũtambũrũko wa mahiga ũtũũgĩrĩte kuuma maaĩ-inĩ itionekaga mũno.",sentence ChrF,13.938214932074835,,4490.18
784,"Ningĩ, waamũkĩre ũtaaro kuuma kũrĩ arĩa maraathana, athĩkĩra imenyithia ciothe, na ũrore mũno mĩkaana ya ũgitĩri.","Still, take advice from authorities, obey all signs, and pay close attention to safety warnings.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.7122507122507121,,13601.59
785,Box jellyfish cionekaga hakuhĩ na icũa na hakuhĩ na harĩa njũũĩ ciĩitagĩrĩra iria-inĩ kuuma Mweri wa Ikũmi nginya Mweri wa Kana rũgongo rwa 1770. Mahinda mangĩ na mangĩ no cioneke nja ya mahinda maya.,Box jellyfish occur near beaches and near river estuaries from October to April north of 1770. They can occasionally be found outside these times.,.. Kikuyu sentence: Box jellyfish cionekaga hakuhĩ na icũa na harĩa njũĩ ciitagĩrĩra iria-inĩ kuuma Mweri wa Ikũmi.,sentence ChrF,17.119082028048336,,2332.09
786,"Sharks nĩikoragwo kuo, no ningĩ ti mũno citharĩkagĩra andũ. Sharks nyingĩ nĩ ciĩtigĩrĩte andũ na ithambagĩra igathiĩ.","Sharks do exist, however they rarely attack humans. Most sharks are scared of humans and would swim away.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.2335526315789478,,13595.4
787,"Ing’ang’i iria ciikaraga maaĩ-inĩ ma cumbĩ itiikaraga mũno iria-inĩ inene, kũrĩa ciikaraga kĩ-ndũire nĩ mwena wa rũgongo kuuma Rockhampton kũrĩa njũũĩ ciitagĩrĩrĩra iria-inĩ.","Saltwater Crocodiles do not actively live in the ocean, their primary habitat is in river estuaries north from Rockhampton.","., Kikuyu sentence: Ing’ang’i iria ciikaraga maa-inĩ ma cumbĩ itiikaraga mũno iria-inĩ inene, English sentence: .",sentence ChrF,12.738929574916295,,2236.29
788,Kũgata tigiti tene kũheaga agendi thaayũ wa meciria wa atĩ nĩmagakorwo na handũ ha gũkoma marĩĩkia gũkinya kũrĩa marathiĩ.,Booking in advance gives the traveller peace of mind that they will have somewhere to sleep once they arrive at their destination.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.8417508417508419,,13571.46
789,"Aramati a rũgendo kaingĩ makoragwo marĩ na ũiguano na mĩkawa mĩna, o na gũtuĩka wahota kuona gũkĩhoteka kũgata mĩthemba ĩngĩ ya gwa gũkoma, ta iwanja cia kambĩ, kũhĩtũkĩra mũramati wa ũgendi.","Travel agents often have deals with specific hotels, although you may find it possible to book other forms of accommodation, like camping grounds, through a travel agent.","., Kikuyu sentence: Nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma,",sentence ChrF,8.545254277312155,,2959.83
790,"Aramati a rũgendo nĩ marĩ mũtugo wa kũheana imanjĩka iria ikoragwo na irio cia rũci-inĩ, mĩbango ya ũkuui wa gũthiĩ/kuuma kĩhaaro kĩa ndege kana o na ningĩ imanjĩka cia hamwe cia rũgendo rwa ndege na mũkawa.","Travel agents usually offer packages that include breakfast, transportation arrangements to/from the airport or even combined flight and hotel packages.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.584957783723399,,13603.76
791,Ningĩ no makũigithĩrie kaanya ũngĩkorwo nĩ ũrabatara gwĩciria ũhoro wĩgiĩ kĩrĩa ũroorio waamũkĩre kana nĩ ũragata marũa mangĩ ma kũrĩa ũrathiĩ (ta marũa ma ũthaami).,They can also hold the reservation for you if you need time to think about the offer or procure other documents for your destination (e.g. visa).,.\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n,sentence ChrF,0.9045680687471733,,13454.92
792,Moogarũrũku o mothe kana mahooya ma gwĩtĩkĩrio maagĩrĩire kũhĩtũkĩrio mbere kũrĩ mũramati wa ũgendi no ti ĩmwe kwa ĩmwe kũrĩ mũkawa.,Any amendments or requests though should be coursed through the travel agent first and not directly with the hotel.,.. Kikuyu sentence: Nĩ ũndũ wa gũteithia andũ arĩa angĩ a Kenya. .,sentence ChrF,10.040146213787148,,1110.66
793,"Harĩ ciathĩ imwe, aingĩ a arĩa mekinyagia ciathĩ-inĩ cia nyĩmbo matuaga itua rĩa kwamba hema o kũu, na aingĩ a arĩa mekinyagia moonaga ũndũ ũyũ ũrĩ gĩcunjĩ kĩa bata gĩa kwĩiguĩra.","For some festivals, the vast majority of the attendants to music festivals decide to camp on site, and most attendants consider it a vital part of the experience.",.. A: Nĩ ũndũ wa kũreka na kũreka. B: Nĩ ũndũ wa kũreka na kũreka.,sentence ChrF,3.8054773337711607,,1469.65
794,Ũngĩkorwo nĩ ũrenda gũkuhĩrĩria harĩa maũndũ marekĩka ũrabatara gũkorwo ũũkĩrĩte tene na ũgĩe na handũ ha kwamba hema hakuhĩ na rwĩmbo.,If you want to be close to the action you're going to have to get in early to get a camping site close to the music.,.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,0.5376344086021506,,13354.76
795,"Ririkana atĩ o na gũkorwo rwĩmbo jukwaa-inĩ iria nene no rũkorwo rũthirĩte, no hakorwo na icigo cia gĩathĩ iria igũthiĩ na mbere na kũhũũra rwĩmbo o nginya ũtukũ mũno.","Remember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,0.5234505862646566,,13300.88
796,Ciathĩ imwe nĩ irĩ na kũndũ kwa mwanya gwa kwamba hema nĩ ũndũ wa bamĩrĩ iria irĩ na ciana nini.,Some festivals have special camping areas for families with young children.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.6447453255963894,,13453.84
797,"Ũngĩkorwo ũgĩtuĩkania Baltic ya Rũgongo hĩndĩ ya heho, rora harĩa kanyũmba ka mũgogo karĩ, tondũ gũthiĩra mbarabu-inĩ gũtũmaga kũgĩe na inegene inene rĩa kũmakania kũrĩ arĩa mahutĩtio makĩria.","If crossing the Northern Baltic in winter, check the cabin location, as going through ice causes quite horrible noise for those most affected.",.. Kanyua: Nĩ ũndũ wa gũthiĩra mbarabu-inĩ gũthiĩra mbarabu-inĩ.,sentence ChrF,6.227696193414176,,1344.87
798,Ng’endo cia mwago wa meeri cia Saint Petersburg nĩ hamwe na kũgĩa na ihinda thĩ-inĩ wa itũũra. Athii a ng’endo cia mwago wa meeri nĩmeehereirio kũbatarĩka kwa marũa ma ũthaami (rora mawatho),Saint Petersburg cruises include time in town. Cruise passengers are exempted from visa requirements (check the terms).,.. Athii a ng’endo cia mwago wa meeri nĩmwehere na kĩa.,sentence ChrF,8.77696449641298,,1079.09
799,"Nyũmba cia gũũthĩra kamarĩ kaingĩ nĩigeragia maita maingĩ kũhũthĩra biũ mahinda na mbeca iria irahũthĩrwo nĩ ageni. Ndirica na thaa itikoragwo kuo, na njĩra cia kuumĩra no ikorwo irĩ hinya gũciona.","Casinos typically make many efforts to maximize time and money spent by guests. Windows and clocks are usually absent, and exits can be hard to find.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.7746790615316512,,13629.42
